location,x_coord,y_coord,z_coord,orientation
PAL0172261101,81700,32300,7500,2
PAL0172261301,81700,32300,9000,2
PAL0172261501,81700,32300,10500,2
PAL0172271101,77000,35000,7500,4
PAL0172271102,77000,35900,7500,4
PAL0172271103,77000,36800,7500,4
PAL0172271301,77000,35000,9000,4
PAL0172271302,77000,35900,9000,4
PAL0172271303,77000,36800,9000,4
PAL0172271501,77000,35000,10500,4
PAL0172271502,77000,35900,10500,4
PAL0172271503,77000,36800,10500,4
PAL0172281101,81700,35000,7500,2
PAL0172281102,81700,35900,7500,2
PAL0172281103,81700,36800,7500,2
PAL0172281301,81700,35000,9000,2
PAL0172281302,81700,35900,9000,2
PAL0172281303,81700,36800,9000,2
PAL0172281501,81700,35000,10500,2
PAL0172281502,81700,35900,10500,2
PAL0172281503,81700,36800,10500,2
PAL0173010101,77000,39500,0,4
PAL0173010102,77000,40400,0,4
PAL0173010103,77000,41300,0,4
PAL0173010301,77000,39500,1500,4
PAL0173010302,77000,40400,1500,4
PAL0173010303,77000,41300,1500,4
PAL0173010501,77000,39500,3000,4
PAL0173010502,77000,40400,3000,4
PAL0173010503,77000,41300,3000,4
PAL0173010701,77000,39500,4500,4
PAL0173010702,77000,40400,4500,4
PAL0173010703,77000,41300,4500,4
PAL0173010901,77000,39500,6000,4
PAL0173010902,77000,40400,6000,4
PAL0173010903,77000,41300,6000,4
PAL0173011101,77000,39500,7500,4
PAL0173011102,77000,40400,7500,4
PAL0173011103,77000,41300,7500,4
PAL0173011301,77000,39500,9000,4
PAL0173011302,77000,40400,9000,4
PAL0173011303,77000,41300,9000,4
PAL0173011501,77000,39500,10500,4
PAL0173011502,77000,40400,10500,4
PAL0173011503,77000,41300,10500,4
PAL0173020101,81700,39500,0,2
PAL0173020102,81700,40400,0,2
PAL0173020103,81700,41300,0,2
PAL0173020301,81700,39500,1500,2
PAL0173020302,81700,40400,1500,2
PAL0173020303,81700,41300,1500,2
PAL0173020501,81700,39500,3000,2
PAL0173020502,81700,40400,3000,2
PAL0173020503,81700,41300,3000,2
PAL0173020701,81700,39500,4500,2
PAL0173020702,81700,40400,4500,2
PAL0173020703,81700,41300,4500,2
PAL0173020901,81700,39500,6000,2
PAL0173020902,81700,40400,6000,2
PAL0173020903,81700,41300,6000,2
PAL0173021101,81700,39500,7500,2
PAL0173021102,81700,40400,7500,2
PAL0173021103,81700,41300,7500,2
PAL0173021301,81700,39500,9000,2
PAL0173021302,81700,40400,9000,2
PAL0173021303,81700,41300,9000,2
PAL0173021501,81700,39500,10500,2
PAL0173021502,81700,40400,10500,2
PAL0173021503,81700,41300,10500,2
PAL0173030101,77000,42200,0,4
PAL0173030102,77000,43100,0,4
PAL0173030103,77000,44000,0,4
PAL0173030301,77000,42200,1500,4
PAL0173030302,77000,43100,1500,4
PAL0173030303,77000,44000,1500,4
PAL0173030501,77000,42200,3000,4
PAL0173030502,77000,43100,3000,4
PAL0173030503,77000,44000,3000,4
PAL0173030701,77000,42200,4500,4
PAL0173030702,77000,43100,4500,4
PAL0173030703,77000,44000,4500,4
PAL0173030901,77000,42200,6000,4
PAL0173030902,77000,43100,6000,4
PAL0173030903,77000,44000,6000,4
PAL0173031101,77000,42200,7500,4
PAL0173031102,77000,43100,7500,4
PAL0173031103,77000,44000,7500,4
PAL0173031301,77000,42200,9000,4
PAL0173031302,77000,43100,9000,4
PAL0173031303,77000,44000,9000,4
PAL0173031501,77000,42200,10500,4
PAL0173031502,77000,43100,10500,4
PAL0173031503,77000,44000,10500,4
PAL0173040101,81700,42200,0,2
PAL0173040102,81700,43100,0,2
PAL0173040103,81700,44000,0,2
PAL0173040301,81700,42200,1500,2
PAL0173040302,81700,43100,1500,2
PAL0173040303,81700,44000,1500,2
PAL0173040501,81700,42200,3000,2
PAL0173040502,81700,43100,3000,2
PAL0173040503,81700,44000,3000,2
PAL0173040701,81700,42200,4500,2
PAL0173040702,81700,43100,4500,2
PAL0173040703,81700,44000,4500,2
PAL0173040901,81700,42200,6000,2
PAL0173040902,81700,43100,6000,2
PAL0173040903,81700,44000,6000,2
PAL0173041101,81700,42200,7500,2
PAL0173041102,81700,43100,7500,2
PAL0173041103,81700,44000,7500,2
PAL0173041301,81700,42200,9000,2
PAL0173041302,81700,43100,9000,2
PAL0173041303,81700,44000,9000,2
PAL0173041501,81700,42200,10500,2
PAL0173041502,81700,43100,10500,2
PAL0173041503,81700,44000,10500,2
PAL0173050101,77000,44900,0,4
PAL0173050102,77000,45800,0,4
PAL0173050103,77000,46700,0,4
PAL0173050301,77000,44900,1500,4
PAL0173050302,77000,45800,1500,4
PAL0173050303,77000,46700,1500,4
PAL0173050501,77000,44900,3000,4
PAL0173050502,77000,45800,3000,4
PAL0173050503,77000,46700,3000,4
PAL0173050701,77000,44900,4500,4
PAL0173050702,77000,45800,4500,4
PAL0173050703,77000,46700,4500,4
PAL0173050901,77000,44900,6000,4
PAL0173050902,77000,45800,6000,4
PAL0173050903,77000,46700,6000,4
PAL0173051101,77000,44900,7500,4
PAL0173051102,77000,45800,7500,4
PAL0173051103,77000,46700,7500,4
PAL0173051301,77000,44900,9000,4
PAL0173051302,77000,45800,9000,4
PAL0173051303,77000,46700,9000,4
PAL0173051501,77000,44900,10500,4
PAL0173051502,77000,45800,10500,4
PAL0173051503,77000,46700,10500,4
PAL0173060101,81700,44900,0,2
PAL0173060102,81700,45800,0,2
PAL0173060103,81700,46700,0,2
PAL0173060301,81700,44900,1500,2
PAL0173060302,81700,45800,1500,2
PAL0173060303,81700,46700,1500,2
PAL0173060501,81700,44900,3000,2
PAL0173060502,81700,45800,3000,2
PAL0173060503,81700,46700,3000,2
PAL0173060701,81700,44900,4500,2
PAL0173060702,81700,45800,4500,2
PAL0173060703,81700,46700,4500,2
PAL0173060901,81700,44900,6000,2
PAL0173060902,81700,45800,6000,2
PAL0173060903,81700,46700,6000,2
PAL0173061101,81700,44900,7500,2
PAL0173061102,81700,45800,7500,2
PAL0173061103,81700,46700,7500,2
PAL0173061301,81700,44900,9000,2
PAL0173061302,81700,45800,9000,2
PAL0173061303,81700,46700,9000,2
PAL0173061501,81700,44900,10500,2
PAL0173061502,81700,45800,10500,2
PAL0173061503,81700,46700,10500,2
PAL0173070101,77000,47600,0,4
PAL0173070102,77000,48500,0,4
PAL0173070103,77000,49400,0,4
PAL0173070301,77000,47600,1500,4
PAL0173070302,77000,48500,1500,4
PAL0173070303,77000,49400,1500,4
PAL0173070501,77000,47600,3000,4
PAL0173070502,77000,48500,3000,4
PAL0173070503,77000,49400,3000,4
PAL0173070701,77000,47600,4500,4
PAL0173070702,77000,48500,4500,4
PAL0173070703,77000,49400,4500,4
PAL0173070901,77000,47600,6000,4
PAL0173070902,77000,48500,6000,4
PAL0173070903,77000,49400,6000,4
PAL0173071101,77000,47600,7500,4
PAL0173071102,77000,48500,7500,4
PAL0173071103,77000,49400,7500,4
PAL0173071301,77000,47600,9000,4
PAL0173071302,77000,48500,9000,4
PAL0173071303,77000,49400,9000,4
PAL0173071501,77000,47600,10500,4
PAL0173071502,77000,48500,10500,4
PAL0173071503,77000,49400,10500,4
PAL0173080101,81700,47600,0,2
PAL0173080102,81700,48500,0,2
PAL0173080103,81700,49400,0,2
PAL0173080301,81700,47600,1500,2
PAL0173080302,81700,48500,1500,2
PAL0173080303,81700,49400,1500,2
PAL0173080501,81700,47600,3000,2
PAL0173080502,81700,48500,3000,2
PAL0173080503,81700,49400,3000,2
PAL0173080701,81700,47600,4500,2
PAL0173080702,81700,48500,4500,2
PAL0173080703,81700,49400,4500,2
PAL0173080901,81700,47600,6000,2
PAL0173080902,81700,48500,6000,2
PAL0173080903,81700,49400,6000,2
PAL0173081101,81700,47600,7500,2
PAL0173081102,81700,48500,7500,2
PAL0173081103,81700,49400,7500,2
PAL0173081301,81700,47600,9000,2
PAL0173081302,81700,48500,9000,2
PAL0173081303,81700,49400,9000,2
PAL0173081501,81700,47600,10500,2
PAL0173081502,81700,48500,10500,2
PAL0173081503,81700,49400,10500,2
PAL0173090101,77000,50300,0,4
PAL0173090102,77000,51200,0,4
PAL0173090103,77000,52100,0,4
PAL0173090301,77000,50300,1500,4
PAL0173090302,77000,51200,1500,4
PAL0173090303,77000,52100,1500,4
PAL0173090501,77000,50300,3000,4
PAL0173090502,77000,51200,3000,4
PAL0173090503,77000,52100,3000,4
PAL0173090701,77000,50300,4500,4
PAL0173090702,77000,51200,4500,4
PAL0173090703,77000,52100,4500,4
PAL0173090901,77000,50300,6000,4
PAL0173090902,77000,51200,6000,4
PAL0173090903,77000,52100,6000,4
PAL0173091101,77000,50300,7500,4
PAL0173091102,77000,51200,7500,4
PAL0173091103,77000,52100,7500,4
PAL0173091301,77000,50300,9000,4
PAL0173091302,77000,51200,9000,4
PAL0173091303,77000,52100,9000,4
PAL0173091501,77000,50300,10500,4
PAL0173091502,77000,51200,10500,4
PAL0173091503,77000,52100,10500,4
PAL0173100101,81700,50300,0,2
PAL0173100102,81700,51200,0,2
PAL0173100103,81700,52100,0,2
PAL0173100301,81700,50300,1500,2
PAL0173100302,81700,51200,1500,2
PAL0173100303,81700,52100,1500,2
PAL0173100501,81700,50300,3000,2
PAL0173100502,81700,51200,3000,2
PAL0173100503,81700,52100,3000,2
PAL0173100701,81700,50300,4500,2
PAL0173100702,81700,51200,4500,2
PAL0173100703,81700,52100,4500,2
PAL0173100901,81700,50300,6000,2
PAL0173100902,81700,51200,6000,2
PAL0173100903,81700,52100,6000,2
PAL0173101101,81700,50300,7500,2
PAL0173101102,81700,51200,7500,2
PAL0173101103,81700,52100,7500,2
PAL0173101301,81700,50300,9000,2
PAL0173101302,81700,51200,9000,2
PAL0173101303,81700,52100,9000,2
PAL0173101501,81700,50300,10500,2
PAL0173101502,81700,51200,10500,2
PAL0173101503,81700,52100,10500,2
PAL0173110101,77000,53000,0,4
PAL0173110102,77000,53900,0,4
PAL0173110103,77000,54800,0,4
PAL0173110301,77000,53000,1500,4
PAL0173110302,77000,53900,1500,4
PAL0173110303,77000,54800,1500,4
PAL0173110501,77000,53000,3000,4
PAL0173110502,77000,53900,3000,4
PAL0173110503,77000,54800,3000,4
PAL0173110701,77000,53000,4500,4
PAL0173110702,77000,53900,4500,4
PAL0173110703,77000,54800,4500,4
PAL0173110901,77000,53000,6000,4
PAL0173110902,77000,53900,6000,4
PAL0173110903,77000,54800,6000,4
PAL0173111101,77000,53000,7500,4
PAL0173111102,77000,53900,7500,4
PAL0173111103,77000,54800,7500,4
PAL0173111301,77000,53000,9000,4
PAL0173111302,77000,53900,9000,4
PAL0173111303,77000,54800,9000,4
PAL0173111501,77000,53000,10500,4
PAL0173111502,77000,53900,10500,4
PAL0173111503,77000,54800,10500,4
PAL0173120101,81700,53000,0,2
PAL0173120102,81700,53900,0,2
PAL0173120103,81700,54800,0,2
PAL0173120301,81700,53000,1500,2
PAL0173120302,81700,53900,1500,2
PAL0173120303,81700,54800,1500,2
PAL0173120501,81700,53000,3000,2
PAL0173120502,81700,53900,3000,2
PAL0173120503,81700,54800,3000,2
PAL0173120701,81700,53000,4500,2
PAL0173120702,81700,53900,4500,2
PAL0173120703,81700,54800,4500,2
PAL0173120901,81700,53000,6000,2
PAL0173120902,81700,53900,6000,2
PAL0173120903,81700,54800,6000,2
PAL0173121101,81700,53000,7500,2
PAL0173121102,81700,53900,7500,2
PAL0173121103,81700,54800,7500,2
PAL0173121301,81700,53000,9000,2
PAL0173121302,81700,53900,9000,2
PAL0173121303,81700,54800,9000,2
PAL0173121501,81700,53000,10500,2
PAL0173121502,81700,53900,10500,2
PAL0173121503,81700,54800,10500,2
PAL0173130101,77000,55700,0,4
PAL0173130102,77000,56600,0,4
PAL0173130103,77000,57500,0,4
PAL0173130301,77000,55700,1500,4
PAL0173130302,77000,56600,1500,4
PAL0173130303,77000,57500,1500,4
PAL0173130501,77000,55700,3000,4
PAL0173130502,77000,56600,3000,4
PAL0173130503,77000,57500,3000,4
PAL0173130701,77000,55700,4500,4
PAL0173130702,77000,56600,4500,4
PAL0173130703,77000,57500,4500,4
PAL0173130901,77000,55700,6000,4
PAL0173130902,77000,56600,6000,4
PAL0173130903,77000,57500,6000,4
PAL0173131101,77000,55700,7500,4
PAL0173131102,77000,56600,7500,4
PAL0173131103,77000,57500,7500,4
PAL0173131301,77000,55700,9000,4
PAL0173131302,77000,56600,9000,4
PAL0173131303,77000,57500,9000,4
PAL0173131501,77000,55700,10500,4
PAL0173131502,77000,56600,10500,4
PAL0173131503,77000,57500,10500,4
PAL0173140101,81700,55700,0,2
PAL0173140102,81700,56600,0,2
PAL0173140103,81700,57500,0,2
PAL0173140301,81700,55700,1500,2
PAL0173140302,81700,56600,1500,2
PAL0173140303,81700,57500,1500,2
PAL0173140501,81700,55700,3000,2
PAL0173140502,81700,56600,3000,2
PAL0173140503,81700,57500,3000,2
PAL0173140701,81700,55700,4500,2
PAL0173140702,81700,56600,4500,2
PAL0173140703,81700,57500,4500,2
PAL0173140901,81700,55700,6000,2
PAL0173140902,81700,56600,6000,2
PAL0173140903,81700,57500,6000,2
PAL0173141101,81700,55700,7500,2
PAL0173141102,81700,56600,7500,2
PAL0173141103,81700,57500,7500,2
PAL0173141301,81700,55700,9000,2
PAL0173141302,81700,56600,9000,2
PAL0173141303,81700,57500,9000,2
PAL0173141501,81700,55700,10500,2
PAL0173141502,81700,56600,10500,2
PAL0173141503,81700,57500,10500,2
PAL0173150101,77000,58400,0,4
PAL0173150102,77000,59300,0,4
PAL0173150301,77000,58400,1500,4
PAL0173150302,77000,59300,1500,4
PAL0173150501,77000,58400,3000,4
PAL0173150502,77000,59300,3000,4
PAL0173150701,77000,58400,4500,4
PAL0173150702,77000,59300,4500,4
PAL0173150901,77000,58400,6000,4
PAL0173150902,77000,59300,6000,4
PAL0173151101,77000,58400,7500,4
PAL0173151102,77000,59300,7500,4
PAL0173151301,77000,58400,9000,4
PAL0173151302,77000,59300,9000,4
PAL0173151501,77000,58400,10500,4
PAL0173151502,77000,59300,10500,4
PAL0173160102,81700,59300,0,2
PAL0173160103,81700,60200,0,2
PAL0173160302,81700,59300,1500,2
PAL0173160303,81700,60200,1500,2
PAL0173160502,81700,59300,3000,2
PAL0173160503,81700,60200,3000,2
PAL0173160702,81700,59300,4500,2
PAL0173160703,81700,60200,4500,2
PAL0173160902,81700,59300,6000,2
PAL0173160903,81700,60200,6000,2
PAL0173161102,81700,59300,7500,2
PAL0173161103,81700,60200,7500,2
PAL0173161302,81700,59300,9000,2
PAL0173161303,81700,60200,9000,2
PAL0173161502,81700,59300,10500,2
PAL0173161503,81700,60200,10500,2
PAL0182010101,83000,0,0,4
PAL0182010102,83000,900,0,4
PAL0182010103,83000,1800,0,4
PAL0182010301,83000,0,1500,4
PAL0182010302,83000,900,1500,4
PAL0182010303,83000,1800,1500,4
PAL0182010501,83000,0,3000,4
PAL0182010502,83000,900,3000,4
PAL0182010503,83000,1800,3000,4
PAL0182010701,83000,0,4500,4
PAL0182010702,83000,900,4500,4
PAL0182010703,83000,1800,4500,4
PAL0182010901,83000,0,6000,4
PAL0182010902,83000,900,6000,4
PAL0182010903,83000,1800,6000,4
PAL0182011101,83000,0,7500,4
PAL0182011102,83000,900,7500,4
PAL0182011103,83000,1800,7500,4
PAL0182011301,83000,0,9000,4
PAL0182011302,83000,900,9000,4
PAL0182011303,83000,1800,9000,4
PAL0182011501,83000,0,10500,4
PAL0182011502,83000,900,10500,4
PAL0182011503,83000,1800,10500,4
PAL0182020101,87700,0,0,2
PAL0182020102,87700,900,0,2
PAL0182020103,87700,1800,0,2
PAL0182020301,87700,0,1500,2
PAL0182020302,87700,900,1500,2
PAL0182020303,87700,1800,1500,2
PAL0182020501,87700,0,3000,2
PAL0182020502,87700,900,3000,2
PAL0182020503,87700,1800,3000,2
PAL0182020701,87700,0,4500,2
PAL0182020702,87700,900,4500,2
PAL0182020703,87700,1800,4500,2
PAL0182020901,87700,0,6000,2
PAL0182020902,87700,900,6000,2
PAL0182020903,87700,1800,6000,2
PAL0182021101,87700,0,7500,2
PAL0182021102,87700,900,7500,2
PAL0182021103,87700,1800,7500,2
PAL0182021301,87700,0,9000,2
PAL0182021302,87700,900,9000,2
PAL0182021303,87700,1800,9000,2
PAL0182021501,87700,0,10500,2
PAL0182021502,87700,900,10500,2
PAL0182021503,87700,1800,10500,2
PAL0182030101,83000,2700,0,4
PAL0182030102,83000,3600,0,4
PAL0182030103,83000,4500,0,4
PAL0182030301,83000,2700,1500,4
PAL0182030302,83000,3600,1500,4
PAL0182030303,83000,4500,1500,4
PAL0182030501,83000,2700,3000,4
PAL0182030502,83000,3600,3000,4
PAL0182030503,83000,4500,3000,4
PAL0182030701,83000,2700,4500,4
PAL0182030702,83000,3600,4500,4
PAL0182030703,83000,4500,4500,4
PAL0182030901,83000,2700,6000,4
PAL0182030902,83000,3600,6000,4
PAL0182030903,83000,4500,6000,4
PAL0182031101,83000,2700,7500,4
PAL0182031102,83000,3600,7500,4
PAL0182031103,83000,4500,7500,4
PAL0182031301,83000,2700,9000,4
PAL0182031302,83000,3600,9000,4
PAL0182031303,83000,4500,9000,4
PAL0182031501,83000,2700,10500,4
PAL0182031502,83000,3600,10500,4
PAL0182031503,83000,4500,10500,4
PAL0182040101,87700,2700,0,2
PAL0182040102,87700,3600,0,2
PAL0182040103,87700,4500,0,2
PAL0182040301,87700,2700,1500,2
PAL0182040302,87700,3600,1500,2
PAL0182040303,87700,4500,1500,2
PAL0182040501,87700,2700,3000,2
PAL0182040502,87700,3600,3000,2
PAL0182040503,87700,4500,3000,2
PAL0182040701,87700,2700,4500,2
PAL0182040702,87700,3600,4500,2
PAL0182040703,87700,4500,4500,2
PAL0182040901,87700,2700,6000,2
PAL0182040902,87700,3600,6000,2
PAL0182040903,87700,4500,6000,2
PAL0182041101,87700,2700,7500,2
PAL0182041102,87700,3600,7500,2
PAL0182041103,87700,4500,7500,2
PAL0182041301,87700,2700,9000,2
PAL0182041302,87700,3600,9000,2
PAL0182041303,87700,4500,9000,2
PAL0182041501,87700,2700,10500,2
PAL0182041502,87700,3600,10500,2
PAL0182041503,87700,4500,10500,2
PAL0182050101,83000,5400,0,4
PAL0182050102,83000,6300,0,4
PAL0182050103,83000,7200,0,4
PAL0182050301,83000,5400,1500,4
PAL0182050302,83000,6300,1500,4
PAL0182050303,83000,7200,1500,4
PAL0182050501,83000,5400,3000,4
PAL0182050502,83000,6300,3000,4
PAL0182050503,83000,7200,3000,4
PAL0182050701,83000,5400,4500,4
PAL0182050702,83000,6300,4500,4
PAL0182050703,83000,7200,4500,4
PAL0182050901,83000,5400,6000,4
PAL0182050902,83000,6300,6000,4
PAL0182050903,83000,7200,6000,4
PAL0182051101,83000,5400,7500,4
PAL0182051102,83000,6300,7500,4
PAL0182051103,83000,7200,7500,4
PAL0182051301,83000,5400,9000,4
PAL0182051302,83000,6300,9000,4
PAL0182051303,83000,7200,9000,4
PAL0182051501,83000,5400,10500,4
PAL0182051502,83000,6300,10500,4
PAL0182051503,83000,7200,10500,4
PAL0182060101,87700,5400,0,2
PAL0182060102,87700,6300,0,2
PAL0182060103,87700,7200,0,2
PAL0182060301,87700,5400,1500,2
PAL0182060302,87700,6300,1500,2
PAL0182060303,87700,7200,1500,2
PAL0182060501,87700,5400,3000,2
PAL0182060502,87700,6300,3000,2
PAL0182060503,87700,7200,3000,2
PAL0182060701,87700,5400,4500,2
PAL0182060702,87700,6300,4500,2
PAL0182060703,87700,7200,4500,2
PAL0182060901,87700,5400,6000,2
PAL0182060902,87700,6300,6000,2
PAL0182060903,87700,7200,6000,2
PAL0182061101,87700,5400,7500,2
PAL0182061102,87700,6300,7500,2
PAL0182061103,87700,7200,7500,2
PAL0182061301,87700,5400,9000,2
PAL0182061302,87700,6300,9000,2
PAL0182061303,87700,7200,9000,2
PAL0182061501,87700,5400,10500,2
PAL0182061502,87700,6300,10500,2
PAL0182061503,87700,7200,10500,2
PAL0182070101,83000,8100,0,4
PAL0182070102,83000,9000,0,4
PAL0182070103,83000,9900,0,4
PAL0182070301,83000,8100,1500,4
PAL0182070302,83000,9000,1500,4
PAL0182070303,83000,9900,1500,4
PAL0182070501,83000,8100,3000,4
PAL0182070502,83000,9000,3000,4
PAL0182070503,83000,9900,3000,4
PAL0182070701,83000,8100,4500,4
PAL0182070702,83000,9000,4500,4
PAL0182070703,83000,9900,4500,4
PAL0182070901,83000,8100,6000,4
PAL0182070902,83000,9000,6000,4
PAL0182070903,83000,9900,6000,4
PAL0182071101,83000,8100,7500,4
PAL0182071102,83000,9000,7500,4
PAL0182071103,83000,9900,7500,4
PAL0182071301,83000,8100,9000,4
PAL0182071302,83000,9000,9000,4
PAL0182071303,83000,9900,9000,4
PAL0182071501,83000,8100,10500,4
PAL0182071502,83000,9000,10500,4
PAL0182071503,83000,9900,10500,4
PAL0182080101,87700,8100,0,2
PAL0182080102,87700,9000,0,2
PAL0182080103,87700,9900,0,2
PAL0182080301,87700,8100,1500,2
PAL0182080302,87700,9000,1500,2
PAL0182080303,87700,9900,1500,2
PAL0182080501,87700,8100,3000,2
PAL0182080502,87700,9000,3000,2
PAL0182080503,87700,9900,3000,2
PAL0182080701,87700,8100,4500,2
PAL0182080702,87700,9000,4500,2
PAL0182080703,87700,9900,4500,2
PAL0182080901,87700,8100,6000,2
PAL0182080902,87700,9000,6000,2
PAL0182080903,87700,9900,6000,2
PAL0182081101,87700,8100,7500,2
PAL0182081102,87700,9000,7500,2
PAL0182081103,87700,9900,7500,2
PAL0182081301,87700,8100,9000,2
PAL0182081302,87700,9000,9000,2
PAL0182081303,87700,9900,9000,2
PAL0182081501,87700,8100,10500,2
PAL0182081502,87700,9000,10500,2
PAL0182081503,87700,9900,10500,2
PAL0182090101,83000,10800,0,4
PAL0182090102,83000,11700,0,4
PAL0182090103,83000,12600,0,4
PAL0182090301,83000,10800,1500,4
PAL0182090302,83000,11700,1500,4
PAL0182090303,83000,12600,1500,4
PAL0182090501,83000,10800,3000,4
PAL0182090502,83000,11700,3000,4
PAL0182090503,83000,12600,3000,4
PAL0182090701,83000,10800,4500,4
PAL0182090702,83000,11700,4500,4
PAL0182090703,83000,12600,4500,4
PAL0182090901,83000,10800,6000,4
PAL0182090902,83000,11700,6000,4
PAL0182090903,83000,12600,6000,4
PAL0182091101,83000,10800,7500,4
PAL0182091102,83000,11700,7500,4
PAL0182091103,83000,12600,7500,4
PAL0182091501,83000,10800,10500,4
PAL0182091502,83000,11700,10500,4
PAL0182091503,83000,12600,10500,4
PAL0182100101,87700,10800,0,2
PAL0182100102,87700,11700,0,2
PAL0182100103,87700,12600,0,2
PAL0182100301,87700,10800,1500,2
PAL0182100302,87700,11700,1500,2
PAL0182100303,87700,12600,1500,2
PAL0182100501,87700,10800,3000,2
PAL0182100502,87700,11700,3000,2
PAL0182100503,87700,12600,3000,2
PAL0182100701,87700,10800,4500,2
PAL0182100702,87700,11700,4500,2
PAL0182100703,87700,12600,4500,2
PAL0182100901,87700,10800,6000,2
PAL0182100902,87700,11700,6000,2
PAL0182100903,87700,12600,6000,2
PAL0182101101,87700,10800,7500,2
PAL0182101102,87700,11700,7500,2
PAL0182101103,87700,12600,7500,2
PAL0182101301,87700,10800,9000,2
PAL0182101302,87700,11700,9000,2
PAL0182101303,87700,12600,9000,2
PAL0182101501,87700,10800,10500,2
PAL0182101502,87700,11700,10500,2
PAL0182101503,87700,12600,10500,2
PAL0182110101,83000,13500,0,4
PAL0182110102,83000,14400,0,4
PAL0182110103,83000,15300,0,4
PAL0182110301,83000,13500,1500,4
PAL0182110302,83000,14400,1500,4
PAL0182110303,83000,15300,1500,4
PAL0182110501,83000,13500,3000,4
PAL0182110502,83000,14400,3000,4
PAL0182110503,83000,15300,3000,4
PAL0182110701,83000,13500,4500,4
PAL0182110702,83000,14400,4500,4
PAL0182110703,83000,15300,4500,4
PAL0182110901,83000,13500,6000,4
PAL0182110902,83000,14400,6000,4
PAL0182110903,83000,15300,6000,4
PAL0182111101,83000,13500,7500,4
PAL0182111102,83000,14400,7500,4
PAL0182111103,83000,15300,7500,4
PAL0182111301,83000,13500,9000,4
PAL0182111302,83000,14400,9000,4
PAL0182111303,83000,15300,9000,4
